## RECSRecommendations Upload File
## RECS''## RECS'' indicates a Recommendations pre-process header. Please do not remove these lines.
## RECS
## RECSUse this file to upload product display information to Recommendations. Each product has its own row. Each line must contain 19 values and if not all are filled a space should be left.
## RECSThe last 100 columns (entity.custom1 - entity.custom100) are custom. The name 'customN' can be replaced with a custom name such as 'onSale' or 'brand'.
## RECSIf the products already exist in Recommendations then changes uploaded here will override the data in Recommendations. Any new attributes entered here will be added to the product''s entry in Recommendations.
## RECSentity.id,entity.name,entity.categoryId,entity.message,entity.thumbnailUrl,entity.value,entity.pageUrl,entity.inventory,entity.margin,entity.gratuito,entity.PublicoAlvo,entity.Tema,Entity.Subtema,Entity.Assuntos,entity.Segmentos,entity.DatasEspeciais,entity.Produtor,entity.perfilusuario,entity.familia,entity.PorteEmpresa,entity.TipoUsuario,entity.codigoCronos
10348,Veja o que você precisa saber antes de abrir um MEI,Artigo,Antes de abrir o MEI você precisa saber dessas condições para não ser surpreendido negativamente.,https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/429/429.jpg,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/al/artigos/veja-o-que-voce-precisa-saber-antes-de-abrir-um-mei,688c519334459810VgnVCM1000001b00320aRCRD",,,Sim,PF,Empreendedorismo,FORMALIZAÇÃO,MEI,Todos,0,AL,,,PF,Pessoa Física,9509ec46-fb6d-3fcb-b056-f7373fd96c38
10349,Você conhece o Avança+ Indústria?,Artigo,É um projeto que visa aumentar a produtividade e gerar mais competitividade para a sua indústria,,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/al/artigos/voce-conhece-o-avanca-industria,c2f92212d2a3b710VgnVCM100000d701210aRCRD",,,Sim,MEI; EPP; ME,Inovação,CAPACITAÇÃO PARA INOVAÇÃO,empreendedorismo; gestão; negócio; indústria; capacitação; inovação,Indústria - Diversos,0,AL,,,MEI; EPP; ME,Pessoa Jurídica,9542dadc-f93e-3073-baeb-2a06ab0fc7c3
10350,5 perguntas para entender a importância da jornada do cliente,Artigo,"Sem mapear a jornada do cliente, o marketing de conteúdo é uma estratégia bem menos eficiente e desfocada. Entenda.",https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/436/436.png,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/am/artigos/5-perguntas-para-entender-a-importancia-da-jornada-do-cliente,cbef1e0089522910VgnVCM1000001b00320aRCRD",,,Sim,MEI; EPP; ME,Mercado e Vendas,MARKETING,cliente; Jornada,Todos,0,AM,,,MEI; EPP; ME,Pessoa Jurídica,58aa14a7-dc50-37f9-abde-064a4d1c7089
10351,A embalagem é um investimento no sucesso do seu negócio,Artigo,"Em um mercado cheio de produtos similares, a embalagem é o diferencial que faz com que o seu produto se destaque da concorrência.",https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/440/440.jpg,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/am/artigos/a-embalagem-e-um-investimento-no-sucesso-do-seu-negocio,89bb5ee1f32ee810VgnVCM1000001b00320aRCRD",,,Sim,MEI; EPP; ME,Inovação,EMBALAGEM,embalagem; desing de embalagem; inovação,Todos,0,AM,,,MEI; EPP; ME,Pessoa Jurídica,e48ebbfd-eeaa-3584-844f-2f769943dc77
10352,Aprenda a atrair e fidelizar clientes da sua comunidade,Artigo,"Descubra estratégias eficazes para pequenos negócios conquistarem clientes locais, fortalecendo vínculos e aumentando a visibilidade na própria comunidade.",https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/442/442.jpg,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/am/artigos/aprenda-a-atrair-e-fidelizar-clientes-da-sua-comunidade,9349f1310e672910VgnVCM1000001b00320aRCRD",,,Sim,MEI; ME,Empreendedorismo,ATITUDE EMPREENDEDORA,,Todos,0,AM,,,MEI; ME,Pessoa Jurídica,064026b5-8d5f-37c9-9171-be443f00a795
10353,Aproveite o poder do networking,Artigo,Cultivar uma boa rede de contatos ajuda a desenvolver os negócios e enriquecer sua experiência profissional. Veja como explorar as oportunidades.,https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/444/444.jpg,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/am/artigos/aproveite-o-poder-do-networking,2765fae0275af810VgnVCM1000001b00320aRCRD",,,Sim,MEI; EPP; ME,Cooperação,REDE DE NEGÓCIO,,Todos,0,AM,,,MEI; EPP; ME,Pessoa Jurídica,095b5d0f-1e35-36a7-9e74-516b532df748
10354,As 10 maiores características do empreendedor,Artigo,Não basta apenas gerenciar os negócios – o sucesso empresarial depende muito de comportamento e atitude.,https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/446/446.png,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/am/artigos/as-10-maiores-caracteristicas-do-empreendedor,e7d4d2391f45f710VgnVCM100000d701210aRCRD",,,Sim,MEI; ME,Empreendedorismo,COMPORTAMENTO EMPREENDEDOR,empreendedor; negócios; Empretec; comportamento,Todos,0,AM,,,MEI; ME,Pessoa Jurídica,6970c488-228b-3dba-b353-a59be1895428
10355,As habilidades especiais do empreendedorismo feminino,Artigo,As empresas dirigidas por mulheres são mais saudáveis devido ao hard skills e soft skills femininos. Entenda.,https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/447/447.jpg,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/am/artigos/as-habilidades-especiais-do-empreendedorismo-feminino,b32428a68516e810VgnVCM1000001b00320aRCRD",,,Sim,MEI; ME,Empreendedorismo,ATITUDE EMPREENDEDORA,empreendedorismo; feminino,Todos,0,AM,,,MEI; ME,Pessoa Jurídica,a12521d2-358e-39ea-b7c8-46bfacda71f7
10356,Aumente suas vendas recebendo por cartão de crédito e débito,Artigo,Um guia para o empresário que tem um pequeno negócio aceitar pagamentos de clientes que preferem pagar com cartão de crédito e débito.,https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/449/449.jpg,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/am/artigos/aumente-suas-vendas-recebendo-por-cartao-de-credito-e-debito,63c198b31e6cd810VgnVCM1000001b00320aRCRD",,,Sim,MEI; ME,Mercado e Vendas,VENDA,empreendedorismo; vendas; sebrae,Todos,0,AM,,,MEI; ME,Pessoa Jurídica,5bf72bb7-6b06-3e7e-a0e1-17b75420f1db
10357,Capital de giro para o equilíbrio dos negócios do MEI,Artigo,Entenda melhor o que é capital de giro e saiba calcular os recursos que você precisa para manter o seu negócio lucrativo e longe dos imprevistos.,https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/452/452.jpg,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/am/artigos/capital-de-giro-para-o-equilibrio-dos-negocios-do-mei,316422b90222d810VgnVCM1000001b00320aRCRD",,,Sim,MEI,Finanças,CAPITAL DE GIRO,MEI; finanças; capital de giro,Todos,0,AM,,,MEI,Pessoa Jurídica,a34273f0-aba0-32d2-8ea8-fbfb48e70501
10358,Cashback traz o seu cliente de volta,Artigo,O cashback é ótima estratégia para fidelizar clientes. Os pequenos negócios também podem utilizar o conceito sem contratar plataformas especializadas.,https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/453/453.jpg,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/am/artigos/cashback-traz-o-seu-cliente-de-volta,985a581d984cf810VgnVCM1000001b00320aRCRD",,,Sim,MEI; ME,Empreendedorismo,ATITUDE EMPREENDEDORA,Cashback; Empreendedorismo; estratégia,Todos,0,AM,,,MEI; ME,Pessoa Jurídica,eb5cf2e7-fe84-3f22-9d01-d27816b61503
10359,Chamada para adesão ao programa Cidade Empreendedora,Artigo,"O SEBRAE/AM torna pública a oferta do Programa Cidade Empreendedora 2024, iniciativa destinada a atender municípios do Estado do Amazonas",https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/455/455.png,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/am/artigos/chamada-para-adesao-ao-programa-cidade-empreendedora,cf52affab27fb810VgnVCM1000001b00320aRCRD",,,Sim,MEI; ME,Empreendedorismo,ATITUDE EMPREENDEDORA,empreendedorismo; Cidade empreendedora,Todos,0,AM,,,MEI; ME,Pessoa Jurídica,37bfa78c-57d2-3dfe-91e5-0806c017d556
10360,Como agradar e fidelizar clientes no cenário digital,Artigo,"Fidelizar clientes e fazer com que o seu negócio cresça, requer dedicação e uma compreensão profunda do seu público-alvo.",https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/457/457.jpg,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/am/artigos/como-agradar-e-fidelizar-clientes-no-cenario-digital,d5e09cafbc363910VgnVCM1000001b00320aRCRD",,,Sim,MEI,Empreendedorismo,SERVIÇO,EMPREENDER; FIDELIZAÇÃO; EXPERIÊNCIA DO CLIENTE; DIGITAL; CLIENTE,Todos,0,AM,,,MEI,Pessoa Jurídica,4be3fcfa-6f75-3021-9abd-a8f8f8931a8c
10361,Como criar comunidades e ser líder no seu segmento,Artigo,"Construa comunidades em torno do seu negócio para fortalecer sua marca, engajar clientes e tornar-se uma referência no mercado.",https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/460/460.jpeg,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/am/artigos/como-criar-comunidades-e-ser-lider-no-seu-segmento,c1887c4769da4910VgnVCM1000001b00320aRCRD",,,Sim,MEI; ME,Empreendedorismo,ATITUDE EMPREENDEDORA,empreendedorismo; gestão de pessoas; liderança,Todos,0,AM,,,MEI; ME,Pessoa Jurídica,71fb3f2d-0ae0-3826-baf2-92b9aee743f1
10362,Como expandir seu pequeno negócio de forma segura e sustentável,Artigo,Descubra os sinais de que seu negócio está pronto para crescer e os passos práticos para uma expansão segura e sustentável.,https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/463/463.jpg,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/am/artigos/como-expandir-seu-pequeno-negocio-de-forma-segura-e-sustentavel,3ac2988cbd9b2910VgnVCM1000001b00320aRCRD",,,Sim,MEI; ME,Empreendedorismo,ATITUDE EMPREENDEDORA,demanda consistente; Planejamento financeiro; produção; atendimento; sustentável,Todos,0,AM,,,MEI; ME,Pessoa Jurídica,641c4328-5ece-38f1-82f9-50217f8f1bc0
10363,Como fotografar produtos com o celular,Artigo,"Mesmo com um celular simples, você estará pronto para criar fotos profissionais que atraem a atenção dos seus clientes e aumentam as vendas online.",,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/am/artigos/como-fotografar-produtos-com-o-celular,ab483447d92fe810VgnVCM1000001b00320aRCRD",,,Sim,Todos,Mercado e Vendas,MARKETING,fotografia,Todos,0,AM,,,Todos,Pessoa Física; Pessoa Jurídica,9c4d2871-0e4e-3f99-9d1b-b79cb2ee9f4f
10364,Como negociar com fornecedores,Artigo,"Pesquise o mercado, tenha estratégia e bom relacionamento. Esteja preparado e obtenha melhores preços e condições.",https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/466/466.jpg,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/am/artigos/como-negociar-com-fornecedores,db18197231b30910VgnVCM1000001b00320aRCRD",,,Sim,MEI; EPP; ME,Mercado e Vendas,FORNECEDOR,,Todos,0,AM,,,MEI; EPP; ME,Pessoa Jurídica,fe42d8c1-93c5-3cd1-b9d2-81a54c238333
10365,Como negociar melhor,Artigo,O empreendedor usa técnicas de negociação o tempo todo. Veja algumas delas e faça bom uso você também.,,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/am/artigos/como-negociar-melhor,2dff9b4d4cb51910VgnVCM1000001b00320aRCRD",,,Sim,MEI; EPP; ME,Empreendedorismo,NEGOCIAÇÃO,negócios; Negociar; técnicas,Todos,0,AM,,,MEI; EPP; ME,Pessoa Jurídica,c724555d-00d2-39ad-918d-3a2e3738faf2
10366,Empreendedorismo não tem idade,Artigo,"Por necessidade ou realização pessoal, pessoas mais maduras empreendem nessa fase da vida usando as vantagens da sabedoria e experiência.",https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/485/485.jpg,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/am/artigos/empreendedorismo-nao-tem-idade,35bf09f039d45910VgnVCM1000001b00320aRCRD",,,Sim,MEI; EPP; ME,Empreendedorismo,DIFERENCIAÇÃO,finanças; Empreendedorismo; microempreendedor,Todos,0,AM,,,MEI; EPP; ME,Pessoa Jurídica,ea12883d-ee09-3ffc-82b3-f52c1984bd17
10367,Ferramentas de inteligência artificial para o MEI,Artigo,O MEI tem agora no bolso uma grande opção de ferramentas com soluções que não existiam há poucos anos.,https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/490/490.jpg,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/am/artigos/ferramentas-de-inteligencia-artificial-para-o-mei,3ac0fb8c9e9e0910VgnVCM1000001b00320aRCRD",,,Sim,MEI,Inovação,DIFERENCIAL,MEI; Ferramentas; Inovação; Inteligência Artificial; IA,Todos,0,AM,,,MEI,Pessoa Jurídica,ac03da71-3176-3df9-bddc-e06be85147ef
10368,Gestão de tempo para quem faz tudo sozinho,Artigo,"O segredo não é fazer mais, mas fazer o que importa – com foco, energia e as ferramentas certas. Veja estas sugestões.",https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/494/494.png,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/am/artigos/gestao-de-tempo-para-quem-faz-tudo-sozinho,61438f33ab8d5910VgnVCM1000001b00320aRCRD",,,Sim,MEI; ME,Organização,GESTÃO,,Todos,0,AM,,,MEI; ME,Pessoa Jurídica,ebe1006b-d6de-3834-bbe3-affd4e5f3354
10369,IA nas pequenas empresas: ferramentas inteligentes,Artigo,"IA automatiza tarefas, personaliza vendas e otimiza o marketing. Meta Ads e chatbots podem revolucionar o dia a dia dos pequenos negócios.",https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/495/495.png,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/am/artigos/ia-nas-pequenas-empresas-ferramentas-inteligentes,28d5b840c93d5910VgnVCM1000001b00320aRCRD",,,Sim,MEI; EPP; ME,Inovação,INOVAÇÃO,Inteligência artificial; IA; Eficiência; Automação de tarefas,Todos,0,AM,,,MEI; EPP; ME,Pessoa Jurídica,8f8785b0-8a34-3d79-b540-8775790177ed
10370,Liderança nos pequenos negócios: inspire a sua equipe,Artigo,A liderança do empreendedor motiva e engaja a equipe - e traz melhores resultados para o negócio. Veja como fortalecer a sua.,https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/497/497.jpg,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/am/artigos/lideranca-nos-pequenos-negocios-inspire-a-sua-equipe,85820175eae84910VgnVCM1000001b00320aRCRD",,,Sim,MEI; EPP; ME,Organização,GESTÃO,,Todos,0,AM,,,MEI; EPP; ME,Pessoa Jurídica,00944ac6-3476-345b-b7e9-3ba6fcfca527
10371,Marketing de afiliados remunera produtores de conteúdo,Artigo,Entenda a modalidade de marketing digital onde se cria conteúdo para promover produtos e serviços de terceiros e receber comissão pelas vendas,https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/498/498.jpg,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/am/artigos/marketing-de-afiliados-remunera-produtores-de-conteudo,2e92dd38d334e810VgnVCM1000001b00320aRCRD",,,Sim,MEI; EPP; ME,Mercado e Vendas,MARKETING,,Todos,0,AM,,,MEI; EPP; ME,Pessoa Jurídica,22552b17-7d02-3b7f-ad43-7e5dbe3d6c2a
10372,Marketplace: o que saber antes de começar a vender,Artigo,Vender seu produto em um marketplace pode ser uma ótima estratégia. Mas atenção nesta escolha. Entenda os prós e contras.,https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/500/500.png,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/am/artigos/marketplace-o-que-saber-antes-de-comecar-a-vender,866376e088623910VgnVCM1000001b00320aRCRD",,,Sim,MEI; EPP; ME,Mercado e Vendas,MÉTODO DE VENDA,Marketplace; Vendas; Estratégia; Empreendedor,Todos,0,AM,,,MEI; EPP; ME,Pessoa Jurídica,e80a3232-a3d4-34e0-bb0d-25a98eb6f445
10373,O que acontece quando o MEI excede o faturamento anual,Artigo,"O MEI deve ficar atento ao faturamento anual, pois se exceder o valor limite ele será enquadrado como ME e terá diferentes deveres e direitos.",https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/502/502.jpg,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/am/artigos/o-que-acontece-quando-o-mei-excede-o-faturamento-anual,c49f9cb575886910VgnVCM1000001b00320aRCRD",,,Sim,MEI,Finanças,ATIVIDADE DE RISCO FINANCEIRO,,Todos,0,AM,,,MEI,Pessoa Jurídica,02499f45-5a03-3018-874c-ebd1caef5891
10374,O que é proposta de valor e por que definir a sua,Artigo,Os seus clientes preferem comprar de você e não de um concorrente porque a sua proposta de valor faz sentido para eles. O sucesso de seu negócio está nesta esco,,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/am/artigos/o-que-e-proposta-de-valor-e-por-que-definir-a-sua,eba81e831522d810VgnVCM1000001b00320aRCRD",,,Sim,MEI; ME,Empreendedorismo,ATITUDE EMPREENDEDORA,,Todos,0,AM,,,MEI; ME,Pessoa Jurídica,003eddbe-6dcf-3199-b16f-c8f1154beee6
10375,O que você precisa saber sobre internacionalização,Artigo,"Produtos do Amazonas podem alcançar mercados internacionais com pesquisa, adaptação cultural e uso de plataformas globais como caminho para expandir.",https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/506/506.jpeg,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/am/artigos/o-que-voce-precisa-saber-sobre-internacionalizacao,c38b129b6b678910VgnVCM1000001b00320aRCRD",,,Sim,EPP; ME,Empreendedorismo,NEGÓCIO,Amazonas; Internacionalização; Pesquisa; Mercado; Plataformas,Produção florestal; Serviços de apoio à agricultura,0,AM,,,EPP; ME,Pessoa Jurídica,686eb646-6045-3375-bf11-f183eca24e15
10376,Passo a passo para abrir uma empresa,Artigo,Saiba como abrir uma Microempresa (ME) ou Empresa de Pequeno Porte (EPP) no Amazonas. Consulte um contador e legalize o seu negócio.,https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/510/510.jpg,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/am/artigos/passo-a-passo-para-abrir-uma-empresa,3ede77c34a4fd810VgnVCM1000001b00320aRCRD",,,Sim,PF,Empreendedorismo,APRENDIZAGEM,empresa ,Todos,0,AM,,,PF,Pessoa Física,77a652a2-dd06-31cf-81ce-65e41832158f
10377,Prepare-se para a declaração anual do MEI,Artigo,De 2 de janeiro a 31 de maio: não perca o prazo da sua declaração anual de MEI: É fácil: veja como fazer a sua.,https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/512/512.jpeg,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/am/artigos/prepare-se-para-a-declaracao-anual-do-mei,b75aedaca5fd3910VgnVCM1000001b00320aRCRD",,,Sim,MEI,Leis,DEVERES E OBRIGAÇÕES,,Todos,0,AM,,,MEI,Pessoa Jurídica,014d4cb3-2eb2-311a-baf8-82a59771e754
10378,Sucessão familiar em pequenos negócios,Artigo,"Veja como planejar a transição da empresa para os herdeiros, evitando conflitos e assegurando a continuidade.",https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/517/517.jpg,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/am/artigos/sucessao-familiar-em-pequenos-negocios,c9051f8d7c0a6910VgnVCM1000001b00320aRCRD",,,Sim,MEI; EPP; ME,Empreendedorismo,NEGÓCIO,Planejamento; Empreendedorismo; Sucessão Familiar,Todos,0,AM,,,MEI; EPP; ME,Pessoa Jurídica,ac9ee62f-a403-309d-bb79-10d2fe1ad7f3
10379,Vantagens e desafios na gestão das empresas familiares,Artigo,"Boa parte da economia no Brasil está apoiada em empresas familiares, onde a gestão apresenta desafios únicos, com pessoais e profissionais misturados.",https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/521/521.jpg,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/am/artigos/vantagens-e-desafios-na-gestao-das-empresas-familiares,5d776f10703bd810VgnVCM1000001b00320aRCRD",,,Sim,EPP; ME,Empreendedorismo,GESTÃO,gestão; liderança; sebrae; Empreendedorismo,Todos,0,AM,,,EPP; ME,Pessoa Jurídica,21408530-f169-37f8-a1f8-b9598deff8c4
10380,Você conhece o Golden Circle?,Artigo,"É um modelo conceitual simples e poderoso, criado para levar o seu negócio a escolhas muito mais assertivas.",,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/am/artigos/voce-conhece-o-golden-circle,c29510c35524e810VgnVCM1000001b00320aRCRD",,,Sim,MEI; EPP; ME,Empreendedorismo,APRENDIZAGEM,Golden Circle,Todos,0,AM,,,MEI; EPP; ME,Pessoa Jurídica,0e08cb62-38ad-3cbf-9674-503b0deb56ee
10381,03 formas diferentes de obter informações em uma entrevista de emprego,Artigo,Aprenda estratégias para obter informações dos candidatos à vaga de emprego ofertada pela sua empresa e como consegui-las.,https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/529/529.png,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/ap/artigos/03-formas-diferentes-de-obter-informacoes-em-uma-entrevista-de-emprego,5e551984f843f510VgnVCM1000004c00210aRCRD",,,Sim,Todos,Pessoas,ENTREVISTA DE RH,,Todos,0,AP,,,Todos,Pessoa Física; Pessoa Jurídica,544a3353-8844-3c77-9f45-3fe0057e17ff
10382,4 benefícios de uma consultoria digital para o seu negócio,Artigo,Veja 4 benefícios que uma consultoria digital pode gerar para seu negócio e a melhoraria dela na sua estratégia de marketing.,https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/530/530.png,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/ap/artigos/4-beneficios-de-uma-consultoria-digital-para-o-seu-negocio,6c41c51b14713610VgnVCM1000004c00210aRCRD",,,Sim,MEI; EPP; ME,Empreendedorismo,DIFERENCIAÇÃO,4 benefícios de uma consultoria digital para o seu negócio,Todos,0,AP,,,MEI; EPP; ME,Pessoa Jurídica,ce7e920d-4770-30f3-b2fc-872b092b7465
10383,4 dicas para otimizar o tempo no trabalho,Artigo,"O empreendedor saber aproveitar bem o tempo é um grande diferencial competitivo para o sucesso, então veja 4 dicas  para ter o sucesso da empresa.",https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/531/531.png,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/ap/artigos/4-dicas-para-otimizar-o-tempo-no-trabalho,d412c51b14713610VgnVCM1000004c00210aRCRD",,,Sim,MEI; EPP; ME,Planejamento,SOBREVIVÊNCIA,Otimizar. Tempo. Trabalho.,Todos,0,AP,,,MEI; EPP; ME,Pessoa Jurídica,57153f5a-337f-3320-824b-a0dc046922fe
10384,5 ideias de negócio para mães,Artigo,É mãe e sonha em ter o seu próprio negócio? Conheça as dicas e alternativas de empreendimentos que podem ser conciliados com a maternidade.,https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/532/532.png,0,"https://www.sebrae.com.br/sites/PortalSebrae/ufs/ap/artigos/5-ideias-de-negocio-para-maes,083b91b055e6f510VgnVCM1000004c00210aRCRD",,,Sim,PF,Empreendedorismo,IDEIA DE NEGÓCIO,,Todos,0,AP,,,PF,Pessoa Física,4530110a-4e15-3614-a540-ac0451e26be0
